unidade;ano;mes;setor_centro_custo;paciente_dia
HJK;2019,0;10,0;UTI CTI;529,0
HJK;2019,0;11,0;ALOJAMENTO CONJUNTO;488,0
HJK;2019,0;11,0;BLOCO CIRURGICO;1,0
HJK;2019,0;11,0;UNIDADE DE URGENCIA - CLINICA MEDICA;1380,0
HJK;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;822,0
HJK;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1463,0
HJK;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1480,0
HJK;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;518,0
HJK;2019,0;11,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;406,0
HJK;2019,0;11,0;UTI CTI;555,0
HJK;2019,0;12,0;ALOJAMENTO CONJUNTO;455,0
HJK;2019,0;12,0;UNIDADE DE URGENCIA - CLINICA MEDICA;1521,0
HJK;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;730,0
HJK;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1486,0
HJK;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1487,0
HJK;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;632,0
HJK;2019,0;12,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;416,0
HJK;2019,0;12,0;UTI CTI;578,0
HJK;2020,0;1,0;ALOJAMENTO CONJUNTO;500,0
HJK;2020,0;1,0;UNIDADE DE URGENCIA - CLINICA MEDICA;1735,0
HJK;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;830,0
HJK;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1464,0
HJK;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1530,0
HJK;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;567,0
HJK;2020,0;1,0;UNIDADE URGENCIA/EMERGENCIA CLÍNICA MÉDICA - INTERNAÇÃO;56,0
HJK;2020,0;1,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;425,0
HJK;2020,0;1,0;UTI CTI;550,0
HJK;2020,0;2,0;ALOJAMENTO CONJUNTO;408,0
HJK;2020,0;2,0;UNIDADE DE URGENCIA - CLINICA MEDICA;1162,0
HJK;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;841,0
HJK;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1424,0
HJK;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1450,0
HJK;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;466,0
HJK;2020,0;2,0;UNIDADE URGENCIA/EMERGENCIA CLÍNICA MÉDICA - INTERNAÇÃO;597,0
HJK;2020,0;2,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;477,0
HJK;2020,0;2,0;UTI CTI;528,0
HJK;2020,0;3,0;ALOJAMENTO CONJUNTO;467,0
HJK;2020,0;3,0;UNIDADE DE URGENCIA - CLINICA MEDICA;720,0
HJK;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;784,0
HJK;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1410,0
HJK;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1332,0
HJK;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;552,0
HJK;2020,0;3,0;UNIDADE URGENCIA/EMERGENCIA CLÍNICA MÉDICA - INTERNAÇÃO;440,0
HJK;2020,0;3,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;463,0
HJK;2020,0;3,0;UTI CTI;499,0
HJK;2020,0;4,0;ALOJAMENTO CONJUNTO;394,0
HJK;2020,0;4,0;UNIDADE DE URGENCIA - CLINICA MEDICA;142,0
HJK;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;581,0
HJK;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1104,0
HJK;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;515,0
HJK;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;494,0
HJK;2020,0;4,0;UNIDADE URGENCIA/EMERGENCIA CLÍNICA MÉDICA - INTERNAÇÃO;203,0
HJK;2020,0;4,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;381,0
HJK;2020,0;4,0;UTI CTI;380,0
HJK;2020,0;5,0;ALOJAMENTO CONJUNTO;438,0
HJK;2020,0;5,0;UNIDADE DE URGENCIA - CLINICA MEDICA;172,0
HJK;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;772,0
HJK;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1352,0
HJK;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;963,0
HJK;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;465,0
HJK;2020,0;5,0;UNIDADE URGENCIA/EMERGENCIA CLÍNICA MÉDICA - INTERNAÇÃO;128,0
HJK;2020,0;5,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;312,0
HJK;2020,0;5,0;UTI CTI;416,0
HJK;2020,0;6,0;ALOJAMENTO CONJUNTO;339,0
HJK;2020,0;6,0;UNIDADE DE URGENCIA - CLINICA MEDICA;243,0
HJK;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;514,0
HJK;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;930,0
HJK;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;754,0
HJK;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;383,0
HJK;2020,0;6,0;UNIDADE URGENCIA/EMERGENCIA CLÍNICA MÉDICA - INTERNAÇÃO;289,0
HJK;2020,0;6,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;417,0
HJK;2020,0;6,0;UTI CTI;487,0
HJK;2020,0;7,0;ALOJAMENTO CONJUNTO;344,0
HJK;2020,0;7,0;UNIDADE DE URGENCIA - CLINICA MEDICA;8,0
HJK;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;601,0
HJK;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;857,0
HJK;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1078,0
HJK;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;265,0
HJK;2020,0;7,0;UNIDADE URGENCIA/EMERGENCIA CLÍNICA MÉDICA - INTERNAÇÃO;8,0
HJK;2020,0;7,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;433,0
HJK;2020,0;7,0;UTI COVID-19;857,0
HJK;2020,0;7,0;UTI CTI;241,0
HJK;2020,0;8,0;ALOJAMENTO CONJUNTO;361,0
HJK;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;745,0
HJK;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;754,0
HJK;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;707,0
HJK;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;322,0
HJK;2020,0;8,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;449,0
HJK;2020,0;8,0;UTI COVID-19;751,0
HJK;2020,0;8,0;UTI CTI;254,0
HJK;2020,0;9,0;ALOJAMENTO CONJUNTO;332,0
HJK;2020,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;765,0
HJK;2020,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;911,0
HJK;2020,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;781,0
HJK;2020,0;9,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;400,0
HJK;2020,0;9,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;332,0
HJK;2020,0;9,0;UTI COVID-19;650,0
HJK;2020,0;9,0;UTI CTI;255,0
HJK;2020,0;10,0;ALOJAMENTO CONJUNTO;367,0
HJK;2020,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;735,0
HJK;2020,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;945,0
HJK;2020,0;10,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;651,0
HJK;2020,0;10,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;495,0
HJK;2020,0;10,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;353,0
HJK;2020,0;10,0;UTI COVID-19;540,0
HJK;2020,0;10,0;UTI CTI;212,0
HJK;2020,0;11,0;ALOJAMENTO CONJUNTO;352,0
HJK;2020,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;623,0
HJK;2020,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;918,0
HJK;2020,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;855,0
HJK;2020,0;11,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;464,0
HJK;2020,0;11,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;275,0
HJK;2020,0;11,0;UTI COVID-19;529,0
HJK;2020,0;11,0;UTI CTI;233,0
HJK;2020,0;12,0;ALOJAMENTO CONJUNTO;355,0
HJK;2020,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;774,0
HJK;2020,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;766,0
HJK;2020,0;12,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;925,0
HJK;2020,0;12,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;417,0
HJK;2020,0;12,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;354,0
HJK;2020,0;12,0;UTI COVID-19;709,0
HJK;2020,0;12,0;UTI CTI;241,0
HJK;2021,0;1,0;ALOJAMENTO CONJUNTO;330,0
HJK;2021,0;1,0;UNIDADE DE URGENCIA - CLINICA MEDICA;3,0
HJK;2021,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;827,0
HJK;2021,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;793,0
HJK;2021,0;1,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;925,0
HJK;2021,0;1,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;423,0
HJK;2021,0;1,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;417,0
HJK;2021,0;1,0;UTI COVID-19;785,0
HJK;2021,0;1,0;UTI CTI;242,0
HJK;2021,0;2,0;ALOJAMENTO CONJUNTO;347,0
HJK;2021,0;2,0;UNIDADE DE URGENCIA - CLINICA MEDICA;70,0
HJK;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;764,0
HJK;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;691,0
HJK;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;708,0
HJK;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;376,0
HJK;2021,0;2,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;415,0
HJK;2021,0;2,0;UTI COVID-19;795,0
HJK;2021,0;2,0;UTI CTI;249,0
HJK;2021,0;3,0;ALOJAMENTO CONJUNTO;418,0
HJK;2021,0;3,0;UNIDADE DE URGENCIA - CLINICA MEDICA;344,0
HJK;2021,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;637,0
HJK;2021,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;956,0
HJK;2021,0;3,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1263,0
HJK;2021,0;3,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;586,0
HJK;2021,0;3,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;425,0
HJK;2021,0;3,0;UTI COVID-19;1033,0
HJK;2021,0;3,0;UTI CTI;284,0
HJK;2021,0;4,0;ALOJAMENTO CONJUNTO;370,0
HJK;2021,0;4,0;UNIDADE DE URGENCIA - CLINICA MEDICA;405,0
HJK;2021,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;74,0
HJK;2021,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;937,0
HJK;2021,0;4,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1073,0
HJK;2021,0;4,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;677,0
HJK;2021,0;4,0;UTI - ADULTO COVID-19 (CTI 03);196,0
HJK;2021,0;4,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;383,0
HJK;2021,0;4,0;UTI COVID-19;1130,0
HJK;2021,0;4,0;UTI CTI;274,0
HJK;2021,0;5,0;ALOJAMENTO CONJUNTO;476,0
HJK;2021,0;5,0;UNIDADE DE URGENCIA - CLINICA MEDICA;359,0
HJK;2021,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;768,0
HJK;2021,0;5,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;902,0
HJK;2021,0;5,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;794,0
HJK;2021,0;5,0;UTI - ADULTO COVID-19 (CTI 03);68,0
HJK;2021,0;5,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;369,0
HJK;2021,0;5,0;UTI COVID-19;1165,0
HJK;2021,0;5,0;UTI CTI;303,0
HJK;2021,0;6,0;ALOJAMENTO CONJUNTO;475,0
HJK;2021,0;6,0;UNIDADE DE URGENCIA - CLINICA MEDICA;377,0
HJK;2021,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;725,0
HJK;2021,0;6,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;832,0
HJK;2021,0;6,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;759,0
HJK;2021,0;6,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;317,0
HJK;2021,0;6,0;UTI COVID-19;1002,0
HJK;2021,0;6,0;UTI CTI;262,0
HJK;2021,0;7,0;ALOJAMENTO CONJUNTO;437,0
HJK;2021,0;7,0;UNIDADE DE URGENCIA - CLINICA MEDICA;754,0
HJK;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;418,0
HJK;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;756,0
HJK;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1005,0
HJK;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;293,0
HJK;2021,0;7,0;UTI - ADULTO COVID-19 (CTI 03);79,0
HJK;2021,0;7,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;323,0
HJK;2021,0;7,0;UTI COVID-19;775,0
HJK;2021,0;7,0;UTI CTI;256,0
HJK;2021,0;8,0;ALOJAMENTO CONJUNTO;398,0
HJK;2021,0;8,0;UNIDADE DE URGENCIA - CLINICA MEDICA;900,0
HJK;2021,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;456,0
HJK;2021,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;753,0
HJK;2021,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;494,0
HJK;2021,0;8,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;393,0
HJK;2021,0;8,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;283,0
HJK;2021,0;8,0;UTI COVID-19;613,0
HJK;2021,0;8,0;UTI CTI;259,0
HJK;2021,0;9,0;ALOJAMENTO CONJUNTO;320,0
HJK;2021,0;9,0;UNIDADE DE URGENCIA - CLINICA MEDICA;970,0
HJK;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;255,0
HJK;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;461,0
HJK;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;170,0
HJK;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;423,0
HJK;2021,0;9,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;307,0
HJK;2021,0;9,0;UTI COVID-19;276,0
HJK;2021,0;9,0;UTI CTI;248,0
HJK;2021,0;10,0;ALOJAMENTO CONJUNTO;420,0
HJK;2021,0;10,0;UNIDADE DE URGENCIA - CLINICA MEDICA;1048,0
HJK;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;387,0
HJK;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;834,0
HJK;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;401,0
HJK;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;323,0
HJK;2021,0;10,0;UTI - ADULTO COVID-19 (CTI 03);6,0
HJK;2021,0;10,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;362,0
HJK;2021,0;10,0;UTI COVID-19;299,0
HJK;2021,0;10,0;UTI CTI;247,0
HJK;2021,0;11,0;ALOJAMENTO CONJUNTO;307,0
HJK;2021,0;11,0;UNIDADE DE URGENCIA - CLINICA MEDICA;1028,0
HJK;2021,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;536,0
HJK;2021,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1156,0
HJK;2021,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;747,0
HJK;2021,0;11,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;447,0
HJK;2021,0;11,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;282,0
HJK;2021,0;11,0;UTI COVID-19;504,0
HJK;2021,0;11,0;UTI CTI;168,0
HJK;2021,0;12,0;ALOJAMENTO CONJUNTO;311,0
HJK;2021,0;12,0;UNIDADE DE URGENCIA - CLINICA MEDICA;904,0
HJK;2021,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;476,0
HJK;2021,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1227,0
HJK;2021,0;12,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;857,0
HJK;2021,0;12,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;405,0
HJK;2021,0;12,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;302,0
HJK;2021,0;12,0;UTI COVID-19;524,0
HJK;2021,0;12,0;UTI CTI;205,0
HJK;2022,0;1,0;ALOJAMENTO CONJUNTO;364,0
HJK;2022,0;1,0;UNIDADE DE URGENCIA - CLINICA MEDICA;707,0
HJK;2022,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;497,0
HJK;2022,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1087,0
HJK;2022,0;1,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1049,0
HJK;2022,0;1,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;581,0
HJK;2022,0;1,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;378,0
HJK;2022,0;1,0;UTI COVID-19;480,0
HJK;2022,0;1,0;UTI CTI;263,0
HJK;2022,0;2,0;ALOJAMENTO CONJUNTO;284,0
HJK;2022,0;2,0;UNIDADE DE URGENCIA - CLINICA MEDICA;733,0
HJK;2022,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;636,0
HJK;2022,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;541,0
HJK;2022,0;2,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;723,0
HJK;2022,0;2,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;461,0
HJK;2022,0;2,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;351,0
HJK;2022,0;2,0;UTI COVID-19;459,0
HJK;2022,0;2,0;UTI CTI;171,0
HJK;2022,0;3,0;ALOJAMENTO CONJUNTO;410,0
HJK;2022,0;3,0;UNIDADE DE URGENCIA - CLINICA MEDICA;949,0
HJK;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;741,0
HJK;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;608,0
HJK;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;470,0
HJK;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;415,0
HJK;2022,0;3,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;378,0
HJK;2022,0;3,0;UTI COVID-19;298,0
HJK;2022,0;3,0;UTI CTI;140,0
HJK;2022,0;4,0;ALOJAMENTO CONJUNTO;399,0
HJK;2022,0;4,0;UNIDADE DE URGENCIA - CLINICA MEDICA;57,0
HJK;2022,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;856,0
HJK;2022,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1082,0
HJK;2022,0;4,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;861,0
HJK;2022,0;4,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;327,0
HJK;2022,0;4,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;267,0
HJK;2022,0;4,0;UTI COVID-19;222,0
HJK;2022,0;4,0;UTI CTI;177,0
HJK;2022,0;5,0;ALOJAMENTO CONJUNTO;362,0
HJK;2022,0;5,0;UCI - UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;4,0
HJK;2022,0;5,0;UNIDADE DE URGENCIA - CLINICA MEDICA;1,0
HJK;2022,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;558,0
HJK;2022,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1094,0
HJK;2022,0;5,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1109,0
HJK;2022,0;5,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;473,0
HJK;2022,0;5,0;UNIDADE URGENCIA/EMERGENCIA;496,0
HJK;2022,0;5,0;UTI - ADULTO;231,0
HJK;2022,0;5,0;UTI - NEONATAL;5,0
HJK;2022,0;5,0;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;314,0
HJK;2022,0;5,0;UTI COVID-19;189,0
HJK;2022,0;5,0;UTI CTI;25,0
HJK;2022,0;6,0;ALOJAMENTO CONJUNTO;308,0
HJK;2022,0;6,0;UCI - UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;44,0
HJK;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;490,0
HJK;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1127,0
HJK;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1137,0
HJK;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;361,0
HJK;2022,0;6,0;UNIDADE URGENCIA/EMERGENCIA;764,0
HJK;2022,0;6,0;UTI - ADULTO;441,0
HJK;2022,0;6,0;UTI - NEONATAL;220,0
HJK;2022,0;7,0;ALOJAMENTO CONJUNTO;351,0
HJK;2022,0;7,0;UCI - UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;115,0
HJK;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;475,0
HJK;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1256,0
HJK;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1108,0
HJK;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;370,0
HJK;2022,0;7,0;UNIDADE URGENCIA/EMERGENCIA;920,0
HJK;2022,0;7,0;UTI - ADULTO;442,0
HJK;2022,0;7,0;UTI - NEONATAL;266,0
HJK;2022,0;8,0;ALOJAMENTO CONJUNTO;330,0
HJK;2022,0;8,0;UCI - UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;139,0
HJK;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;526,0
HJK;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1261,0
HJK;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1020,0
HJK;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;541,0
HJK;2022,0;8,0;UNIDADE URGENCIA/EMERGENCIA;1279,0
HJK;2022,0;8,0;UTI - ADULTO;267,0
HJK;2022,0;8,0;UTI - NEONATAL;268,0
HJK;2022,0;9,0;ALOJAMENTO CONJUNTO;376,0
HJK;2022,0;9,0;UCI - UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;132,0
HJK;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;476,0
HJK;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1179,0
HJK;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1124,0
HJK;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;480,0
HJK;2022,0;9,0;UNIDADE URGENCIA/EMERGENCIA;1395,0
HJK;2022,0;9,0;UTI - ADULTO;276,0
HJK;2022,0;9,0;UTI - NEONATAL;255,0
HJK;2022,0;10,0;ALOJAMENTO CONJUNTO;345,0
HJK;2022,0;10,0;UCI - UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;97,0
HJK;2022,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;549,0
HJK;2022,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1296,0
HJK;2022,0;10,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1363,0
HJK;2022,0;10,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;386,0
HJK;2022,0;10,0;UNIDADE URGENCIA/EMERGENCIA;1392,0
HJK;2022,0;10,0;UTI - ADULTO;289,0
HJK;2022,0;10,0;UTI - NEONATAL;210,0
HJK;2022,0;11,0;ALOJAMENTO CONJUNTO;395,0
HJK;2022,0;11,0;UCI - UNIDADE DE CUIDADO INTERMEDIARIO NEONATAL CONVENCIONAL;69,0
HJK;2022,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;536,0
HJK;2022,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1194,0
HJK;2022,0;11,0;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;1276,0
HJK;2022,0;11,0;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;405,0
HJK;2022,0;11,0;UNIDADE URGENCIA/EMERGENCIA;1227,0
